year,ACCESS1-0_rcp45_r1i1p1-days_tmin_blw,ACCESS1-0_rcp85_r1i1p1-days_tmin_blw,bcc-csm1-1_rcp26_r1i1p1-days_tmin_blw,bcc-csm1-1_rcp45_r1i1p1-days_tmin_blw,bcc-csm1-1_rcp60_r1i1p1-days_tmin_blw,bcc-csm1-1_rcp85_r1i1p1-days_tmin_blw,BNU-ESM_rcp45_r1i1p1-days_tmin_blw,BNU-ESM_rcp85_r1i1p1-days_tmin_blw,CanESM2_rcp26_r1i1p1-days_tmin_blw,CanESM2_rcp45_r1i1p1-days_tmin_blw,CanESM2_rcp85_r1i1p1-days_tmin_blw,CCSM4_rcp26_r1i1p1-days_tmin_blw,CCSM4_rcp45_r1i1p1-days_tmin_blw,CCSM4_rcp60_r1i1p1-days_tmin_blw,CCSM4_rcp85_r1i1p1-days_tmin_blw,CESM1-BGC_rcp45_r1i1p1-days_tmin_blw,CESM1-BGC_rcp85_r1i1p1-days_tmin_blw,CNRM-CM5_rcp45_r1i1p1-days_tmin_blw,CNRM-CM5_rcp85_r1i1p1-days_tmin_blw,CSIRO-Mk3-6-0_rcp26_r1i1p1-days_tmin_blw,CSIRO-Mk3-6-0_rcp45_r1i1p1-days_tmin_blw,CSIRO-Mk3-6-0_rcp85_r1i1p1-days_tmin_blw,GFDL-CM3_rcp26_r1i1p1-days_tmin_blw,GFDL-CM3_rcp60_r1i1p1-days_tmin_blw,GFDL-CM3_rcp85_r1i1p1-days_tmin_blw,GFDL-ESM2G_rcp26_r1i1p1-days_tmin_blw,GFDL-ESM2G_rcp45_r1i1p1-days_tmin_blw,GFDL-ESM2G_rcp60_r1i1p1-days_tmin_blw,GFDL-ESM2G_rcp85_r1i1p1-days_tmin_blw,GFDL-ESM2M_rcp26_r1i1p1-days_tmin_blw,GFDL-ESM2M_rcp45_r1i1p1-days_tmin_blw,GFDL-ESM2M_rcp60_r1i1p1-days_tmin_blw,GFDL-ESM2M_rcp85_r1i1p1-days_tmin_blw,inmcm4_rcp45_r1i1p1-days_tmin_blw,inmcm4_rcp85_r1i1p1-days_tmin_blw,IPSL-CM5A-LR_rcp26_r1i1p1-days_tmin_blw,IPSL-CM5A-LR_rcp45_r1i1p1-days_tmin_blw,IPSL-CM5A-LR_rcp60_r1i1p1-days_tmin_blw,IPSL-CM5A-LR_rcp85_r1i1p1-days_tmin_blw,IPSL-CM5A-MR_rcp26_r1i1p1-days_tmin_blw,IPSL-CM5A-MR_rcp45_r1i1p1-days_tmin_blw,IPSL-CM5A-MR_rcp60_r1i1p1-days_tmin_blw,IPSL-CM5A-MR_rcp85_r1i1p1-days_tmin_blw,MIROC-ESM-CHEM_rcp26_r1i1p1-days_tmin_blw,MIROC-ESM-CHEM_rcp45_r1i1p1-days_tmin_blw,MIROC-ESM-CHEM_rcp60_r1i1p1-days_tmin_blw,MIROC-ESM-CHEM_rcp85_r1i1p1-days_tmin_blw,MIROC-ESM_rcp26_r1i1p1-days_tmin_blw,MIROC-ESM_rcp45_r1i1p1-days_tmin_blw,MIROC-ESM_rcp60_r1i1p1-days_tmin_blw,MIROC-ESM_rcp85_r1i1p1-days_tmin_blw,MIROC5_rcp26_r1i1p1-days_tmin_blw,MIROC5_rcp45_r1i1p1-days_tmin_blw,MIROC5_rcp60_r1i1p1-days_tmin_blw,MIROC5_rcp85_r1i1p1-days_tmin_blw,MPI-ESM-LR_rcp26_r1i1p1-days_tmin_blw,MPI-ESM-LR_rcp45_r1i1p1-days_tmin_blw,MPI-ESM-LR_rcp85_r1i1p1-days_tmin_blw,MPI-ESM-MR_rcp26_r1i1p1-days_tmin_blw,MPI-ESM-MR_rcp45_r1i1p1-days_tmin_blw,MPI-ESM-MR_rcp85_r1i1p1-days_tmin_blw,MRI-CGCM3_rcp26_r1i1p1-days_tmin_blw,MRI-CGCM3_rcp45_r1i1p1-days_tmin_blw,MRI-CGCM3_rcp60_r1i1p1-days_tmin_blw,MRI-CGCM3_rcp85_r1i1p1-days_tmin_blw,NorESM1-M_rcp26_r1i1p1-days_tmin_blw,NorESM1-M_rcp45_r1i1p1-days_tmin_blw,NorESM1-M_rcp60_r1i1p1-days_tmin_blw,NorESM1-M_rcp85_r1i1p1-days_tmin_blw
2088,3.46842,0.072065756,2.5489697,0.26895264,0.565816,0.4198343,0.21362437,0.07209924,2.4043248,0.8687957,0.013487731,6.89886,6.159269,0.072065756,0.013487731,1.253806,0.030152438,0.086416915,0.13566948,1.3260639,0.0,0.029289013,1.8070865,0.029289013,0.7162984,0.09259774,3.497735,0.31969184,0.97118294,2.709513,0.0,1.8887165,0.0,3.7845447,0.24663652,0.37676528,2.1621227,6.603961,4.6390967,5.461366,2.4799898,0.2714819,0.4732554,2.1781833,0.37990674,0.1370304,0.3885602,1.8813121,0.7440056,0.21647497,0.45386356,0.0,1.2129794,0.040463194,0.0,0.4956651,1.8142596,0.4007143,0.3725066,1.4522431,1.2648935,4.8295503,4.992112,4.7496743,0.39195117,2.7339275,0.17185572,4.342647,0.2866957
2089,2.408397,0.34243414,6.094036,2.5792496,1.9011261,0.0,2.0270941,0.041731082,0.32892385,0.102078505,0.32823798,5.4915743,0.9787499,4.2153707,0.23138385,0.026975462,0.6960302,0.38196233,0.056264475,1.7737309,0.22208965,0.013487731,2.2676976,0.4890743,0.511815,4.4338636,6.8295717,0.029289013,0.5372936,3.0265813,0.24323413,0.9970307,0.07188352,3.7301795,0.590424,1.1576275,1.9295086,1.7960895,0.0,3.118557,1.0154126,1.6396569,0.34207627,0.17178816,0.44911253,0.45293105,0.106489934,0.781492,1.4373572,1.7685938,0.0,0.0697522,0.0,0.095682,0.056264475,1.3480973,4.713693,0.029289013,2.0961812,3.2987409,0.026975462,4.4148984,6.3626704,1.1083593,0.5524369,2.5012858,3.1128511,1.0738904,0.030152438
2090,0.22430202,0.3023581,2.8183115,1.411376,0.1507734,0.058578026,0.34190157,1.1755486,0.86414176,0.83350104,0.18550724,1.5870879,1.2976168,1.8553852,0.0,0.5894616,3.2172203,0.04595372,0.013487731,6.3019047,0.013487731,0.0,4.5575485,0.50884455,0.0,1.7883086,3.1859949,0.28651887,0.06360373,2.3769948,1.5926082,0.4888006,2.2511342,1.2269545,1.279284,5.323213,3.4173157,3.569104,0.026975462,3.5450356,1.181297,3.0244203,0.01580128,0.55290467,0.13566948,0.2800754,0.0,0.013487731,0.23119059,0.27619526,0.013487731,4.948058,0.6301788,0.11680069,0.013487731,4.0971785,2.8583124,1.1271139,0.17277995,2.5153444,0.52775687,1.7397604,5.469454,1.5187244,0.040463194,4.8486395,2.0040538,1.9994464,0.28589368
2091,1.3375567,0.0,3.5748134,2.508842,0.90536755,0.3763249,3.052014,0.612126,1.9596441,1.5394578,1.11788,1.361346,0.04277674,0.1627544,0.8206853,0.013487731,0.6130956,0.0,0.48676074,0.49274242,5.516792,0.249005,5.1319804,0.86004895,0.0,4.67751,1.0853502,0.029289013,0.46153817,1.0180879,1.69144,3.0676596,0.7886565,2.2018046,0.056445926,0.1072439,7.797802,1.2930756,0.0,1.6753646,1.1371365,3.0001307,0.0,0.0710201,0.0,0.055218812,0.029289013,0.68354696,0.5643589,0.09083662,0.0,1.0100706,0.0,0.07015666,0.0,3.8891134,0.041731082,1.9947035,5.26675,0.86414033,0.0,5.2598095,0.7238935,0.33901712,0.0,0.32726914,1.4971793,0.0,0.73563856
2092,0.1504251,0.08595795,8.509823,1.127777,1.3145741,0.013487731,9.542843,0.0,5.1366844,0.17286618,0.2377381,0.6663111,0.1720195,2.3633838,0.013487731,0.6320151,0.5904256,0.20703675,0.030152438,2.8042047,0.65945053,0.85605145,3.9174473,0.47644606,2.1640306,1.0390939,0.2866957,1.2396833,0.04277674,2.0553699,1.372917,2.3335378,1.244484,4.8548126,1.8605494,9.85487,0.12084109,2.628173,0.2793083,5.9663787,5.845702,4.396844,0.119868204,0.04277674,0.29740137,0.21318522,0.0,0.081789814,0.4304691,0.01580128,0.0,1.523766,0.46847323,0.76790303,0.013487731,1.5644127,0.09259774,0.016664708,3.4750187,2.2260168,0.04277674,1.2712629,8.361898,0.17496514,0.786758,1.6282688,0.47184333,1.8240805,0.013487731
2093,0.040611163,0.0,5.2640595,3.3126597,1.2973032,0.22942565,2.0987935,0.13942318,1.4875995,0.026975462,0.0,3.0897627,5.088501,2.032466,0.0,0.026975462,0.0,0.4964362,0.013487731,0.7445087,0.10135476,0.0,0.8320499,0.056264475,1.0370461,1.970699,2.3606374,0.0,0.013487731,8.420437,2.2597096,0.03160256,0.763926,2.2716725,1.3959074,3.926869,0.04277674,0.14695312,0.013487731,6.7705507,1.7216212,0.13855146,0.26755735,0.55486584,0.17040849,1.1212372,0.0,0.278841,0.4624703,0.8895833,2.3232157,0.01580128,2.4943922,3.2707727,0.013487731,9.024424,0.08450782,0.50783265,6.5176477,0.7535856,0.026975462,0.013487731,0.86753726,2.9788315,0.8699678,4.968031,0.9202523,0.0,0.013487731
2094,1.2010304,0.01580128,5.4833455,7.331102,3.2869956,0.055218812,0.46035102,0.0,0.9679555,0.0,1.9224855,1.1834402,0.41186196,5.9440284,2.2262948,1.2201997,0.056264475,2.9762187,0.01580128,3.61683,0.083239935,0.0,0.097868145,5.073702,0.6996899,0.5030579,0.39091694,0.05944145,0.27481285,1.6721678,3.7888315,1.7326274,0.78702676,2.51724,0.06360373,2.0214362,1.3482975,3.5051224,0.029289013,0.2658687,5.6548414,4.0436606,0.04364017,1.048613,0.20746379,0.0,0.0,0.04509029,0.1299453,0.19923565,0.01580128,0.16044086,0.6203318,0.013487731,0.0,2.2640781,11.53634,0.013487731,4.686766,0.37107608,0.0,4.043273,4.543624,0.14629549,1.4347777,1.7843633,1.020567,1.8384877,0.51922923
2095,0.0710201,0.06562228,7.187022,5.2404814,0.12940858,0.16691668,0.9719603,0.6830194,3.6504388,0.040463194,0.0,1.2382445,0.09990464,7.0293965,0.0,0.10638048,0.0,0.0,0.04364017,1.2282453,1.9689119,0.0,0.9480627,0.01580128,0.2866957,3.2915618,0.22615945,4.9814634,0.96407294,0.79976785,7.679227,0.16048574,1.87759,3.2451813,1.2423147,4.7431126,3.526282,0.013487731,0.055218812,8.206447,1.7239652,0.14972565,0.119868204,0.36872905,0.37625933,0.10839902,0.3010432,1.23323,0.072065756,0.0,0.0,1.5580283,2.2217908,1.1057562,0.026975462,1.6683134,1.2330269,7.360885,4.6736608,2.7959292,0.1072439,2.385717,7.908373,4.958099,0.16255572,4.1245737,0.58024585,0.17433305,1.0098991
2096,0.0,0.0,1.0458416,4.9479394,0.90440017,0.20273478,1.4052888,0.59953415,0.5568266,0.07524273,0.63031673,0.93769306,0.082194276,0.7834944,0.18827975,0.10623344,0.10638048,1.380891,0.0,4.3664193,0.13884646,0.040463194,1.68208,2.1909366,0.0,2.6550436,0.5320567,0.3169579,0.013487731,5.92192,0.04364017,1.0179702,2.2130232,2.6048958,0.013487731,2.779667,6.693929,0.7600264,0.0,7.5067,4.9185414,1.7097414,0.91334146,0.10417639,0.04277674,0.0,0.08982523,2.5697262,2.320981,0.06870654,0.0,7.0116982,0.3185535,4.231515,0.5319952,4.8312097,5.2450013,0.029289013,1.6865486,1.1919535,0.48516464,5.439315,1.5848125,0.9905875,0.6421387,4.8342204,0.6410465,0.8075836,0.013487731
2097,4.048102,0.01580128,0.7232295,4.999684,0.07723943,1.5735791,0.8781972,0.0,2.3000648,1.6640117,0.24877262,3.6675704,0.0,2.641826,0.0,3.7964282,0.013487731,1.482588,0.20960422,0.48022062,0.41350222,0.030152438,0.056264475,0.0,0.29691988,4.2481556,4.621694,1.0309896,0.09783466,2.7823424,0.1148425,1.94215,0.026975462,1.8345927,2.6984107,1.7349436,4.0519423,2.1820233,0.381165,11.254989,3.2167788,0.61544263,0.09885898,0.0571279,0.44752425,0.07524273,0.0,0.6233429,0.15219451,2.9049094,0.0,4.179337,0.0,0.0,0.013487731,7.362461,0.93882567,0.25337848,1.4277818,0.74597454,0.173476,4.381931,1.1791018,2.8129354,0.20494445,4.7227125,0.60435814,0.0,0.08203338
2098,1.052391,0.67245746,6.020403,6.0604477,0.33454934,4.5954957,0.25732735,0.029289013,0.5258046,0.1609933,0.19184475,4.7151313,0.0,0.9320337,4.0970974,0.17215073,0.0,0.04509029,0.0,2.046945,0.32350203,0.0,5.041797,1.5814112,0.65112627,0.24041429,0.6828813,0.76758033,0.0,3.1271074,3.596187,2.8635738,1.4046543,4.1177597,1.1900995,1.3372082,16.067877,2.5776362,0.04277674,4.6712427,5.3185344,8.002933,0.0,0.21515161,1.9839487,0.0,0.0,0.56052375,0.01580128,0.013487731,0.030152438,0.7757376,1.0312583,0.013487731,0.0,6.048236,1.6245031,0.5753855,2.6398597,1.2793387,1.0731483,2.4160852,4.4081845,0.42803082,1.4130964,1.6836634,5.276709,4.292238,0.10796318
2099,0.22063628,0.2355211,7.439917,1.2549785,1.8221828,0.07709146,0.013487731,0.04595372,0.36592388,0.20212284,0.0,0.7676299,0.39697242,0.026975462,0.0,2.0425446,0.18569627,1.175087,0.013487731,0.1600364,0.37846342,0.013487731,2.901468,0.24460556,0.46968114,4.562453,0.68257844,0.072065756,0.013487731,2.2273319,1.9938694,4.467195,0.07015666,2.6735036,0.7885201,3.3978546,0.029289013,0.05958942,0.14517526,3.9188035,0.07292918,1.245805,0.0,0.48559666,0.32663286,0.04364017,0.0,2.6043031,0.6148553,0.3304585,0.0,1.1269323,0.0,0.026975462,0.0,4.5551486,0.47326088,0.04277674,2.9267602,0.08133085,0.7325586,1.2054667,1.7689635,0.98317105,2.2338567,1.7587049,0.082194276,0.086416915,0.013487731
